timestamp,eyes_detected,drowsiness_score,yawn_detected,looking_away,blink_rate,drowsy_events,yawn_events,looking_away_events
2026-04-14 16:06:27.936,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:27.992,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:28.066,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:28.128,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:28.190,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:28.292,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:28.383,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:28.442,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:28.516,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:28.583,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:28.633,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:30.826,0,1.00,False,False,30.0,0,0,0
2026-04-14 16:06:30.932,2,1.00,False,True,30.0,0,0,0
2026-04-14 16:06:31.058,2,1.00,False,True,30.0,0,0,0
2026-04-14 16:06:31.182,2,1.00,False,True,30.0,0,0,0
2026-04-14 16:06:31.294,2,1.00,False,True,30.0,0,0,0
2026-04-14 16:06:31.398,2,1.00,False,True,30.0,0,0,0
2026-04-14 16:06:31.518,2,1.00,False,True,30.0,0,0,0
2026-04-14 16:06:31.590,0,1.00,False,False,30,0,0,0
2026-04-14 16:06:31.676,0,1.00,False,True,30,0,0,0
2026-04-14 16:06:33.960,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:34.092,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:34.193,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:34.288,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:34.374,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:34.481,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:34.568,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:34.681,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:34.764,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:36.994,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:37.103,1,1.00,False,True,30,0,0,0
2026-04-14 16:06:37.215,0,1.00,False,True,30,0,0,0
2026-04-14 16:06:37.299,1,1.00,False,True,30,0,0,0
2026-04-14 16:06:37.384,1,1.00,False,True,30,0,0,0
2026-04-14 16:06:37.530,1,1.00,False,True,30,0,0,0
2026-04-14 16:06:37.624,1,1.00,False,True,30,0,0,0
2026-04-14 16:06:37.705,1,1.00,False,True,30,0,0,0
2026-04-14 16:06:37.788,1,1.00,False,True,30,0,0,0
2026-04-14 16:06:40.038,1,1.00,False,True,30,0,0,0
2026-04-14 16:06:40.174,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:40.274,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:40.374,3,1.00,False,True,30,0,0,0
2026-04-14 16:06:40.459,3,1.00,False,True,30,0,0,0
2026-04-14 16:06:40.614,3,1.00,False,True,30,0,0,0
2026-04-14 16:06:40.695,3,1.00,False,True,30,0,0,0
2026-04-14 16:06:40.823,3,1.00,False,True,30,0,0,0
2026-04-14 16:06:43.051,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:43.158,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:43.289,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:43.403,3,1.00,False,True,30,0,0,0
2026-04-14 16:06:43.498,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:43.605,3,1.00,False,True,30,0,0,0
2026-04-14 16:06:43.697,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:43.793,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:43.888,3,1.00,False,True,30,0,0,0
2026-04-14 16:06:46.145,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:46.281,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:46.388,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:46.496,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:46.580,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:46.747,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:46.848,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:46.949,2,1.00,False,True,30,0,0,0
2026-04-14 16:06:49.197,2,1.00,False,True,30,0,0,0
