timestamp,eyes_detected,drowsiness_score,yawn_detected,looking_away,blink_rate,drowsy_events,yawn_events,looking_away_events
2026-04-14 16:07:50.255,2,0.00,False,True,30.0,0,0,0
2026-04-14 16:07:50.343,2,0.00,False,True,30.0,0,0,0
2026-04-14 16:07:50.469,2,0.00,False,True,30.0,0,0,0
2026-04-14 16:07:50.602,2,0.00,False,True,30.0,0,0,0
2026-04-14 16:07:50.683,2,0.00,False,True,30.0,0,0,0
2026-04-14 16:07:50.830,2,0.00,False,True,30.0,0,0,0
2026-04-14 16:07:50.936,2,0.00,False,True,30.0,0,0,0
2026-04-14 16:07:51.023,2,0.00,False,True,30.0,0,0,0
2026-04-14 16:07:51.105,2,0.00,False,True,30.0,0,0,0
2026-04-14 16:07:51.186,2,0.00,False,True,30.0,0,0,0
2026-04-14 16:07:51.290,0,0.20,False,True,30,0,0,0
2026-04-14 16:07:51.391,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:51.469,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:51.565,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:51.700,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:51.849,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:51.977,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:52.101,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:52.227,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:52.359,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:52.510,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:52.602,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:52.743,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:52.831,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:52.973,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:53.098,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:53.202,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:53.284,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:53.384,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:53.533,0,0.20,False,True,30,0,0,0
2026-04-14 16:07:53.623,1,0.40,False,True,30,0,0,0
2026-04-14 16:07:53.735,2,0.20,False,True,30,0,0,0
2026-04-14 16:07:53.867,1,0.40,False,True,30,0,0,0
2026-04-14 16:07:53.954,1,0.60,False,True,30,0,0,0
2026-04-14 16:07:54.084,1,0.80,False,True,30,0,0,0
2026-04-14 16:07:54.228,2,0.60,False,True,30,0,0,0
2026-04-14 16:07:54.326,1,0.80,False,True,30,0,0,0
2026-04-14 16:07:54.405,2,0.60,False,True,30,0,0,0
2026-04-14 16:07:54.527,2,0.40,False,True,30,0,0,0
2026-04-14 16:07:54.621,2,0.20,False,True,30,0,0,0
2026-04-14 16:07:54.703,1,0.40,False,True,30,0,0,0
2026-04-14 16:07:54.784,2,0.20,False,True,30,0,0,0
2026-04-14 16:07:54.918,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:55.064,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:55.144,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:55.231,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:55.360,1,0.20,False,True,30,0,0,0
2026-04-14 16:07:55.449,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:55.623,0,0.20,False,True,30,0,0,0
2026-04-14 16:07:55.713,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:55.843,2,0.00,False,True,30,0,0,0
2026-04-14 16:07:55.967,1,0.20,False,True,30,0,0,0
2026-04-14 16:07:56.061,1,0.40,False,True,30,0,0,0
2026-04-14 16:07:56.178,0,0.60,False,True,30,0,0,0
2026-04-14 16:07:56.317,2,0.40,False,True,30,0,0,0
2026-04-14 16:07:56.400,1,0.60,False,True,30,0,0,0
2026-04-14 16:07:56.532,1,0.80,False,True,30,0,0,0
2026-04-14 16:07:56.624,2,0.60,False,True,30,0,0,0
2026-04-14 16:07:56.708,1,0.80,False,True,30,0,0,0
2026-04-14 16:07:56.834,2,0.60,False,True,30,0,0,0
2026-04-14 16:07:56.932,2,0.40,False,True,30,0,0,0
2026-04-14 16:07:57.052,0,0.60,False,True,30,0,0,0
2026-04-14 16:07:57.201,1,0.80,False,True,30,0,0,0
2026-04-14 16:07:59.470,1,1.00,False,True,30,0,0,0
2026-04-14 16:07:59.578,2,0.80,False,True,30,0,0,0
2026-04-14 16:07:59.672,2,0.60,False,True,30,0,0,0
2026-04-14 16:07:59.753,2,0.40,False,True,30,0,0,0
2026-04-14 16:07:59.836,1,0.60,False,True,30,0,0,0
2026-04-14 16:07:59.921,1,0.80,False,True,30,0,0,0
2026-04-14 16:08:00.041,0,1.00,False,True,30,0,0,0
2026-04-14 16:08:00.141,1,1.00,False,True,30,0,0,0
2026-04-14 16:08:00.236,1,1.00,False,True,30,0,0,0
2026-04-14 16:08:02.479,2,1.00,False,True,30,0,0,0
2026-04-14 16:08:02.601,2,1.00,False,True,30,0,0,0
2026-04-14 16:08:02.691,2,0.80,False,True,30,0,0,0
2026-04-14 16:08:02.790,1,1.00,False,True,30,0,0,0
2026-04-14 16:08:02.885,1,1.00,False,True,30,0,0,0
2026-04-14 16:08:02.987,1,1.00,False,True,30,0,0,0
2026-04-14 16:08:03.076,2,1.00,False,True,30,0,0,0
2026-04-14 16:08:03.165,1,1.00,False,True,30,0,0,0
2026-04-14 16:08:03.254,2,1.00,False,True,30,0,0,0
2026-04-14 16:08:03.349,2,1.00,False,True,30,0,0,0
2026-04-14 16:08:03.459,2,0.80,False,True,30,0,0,0
2026-04-14 16:08:03.559,2,0.60,False,True,30,0,0,0
2026-04-14 16:08:03.646,1,0.80,False,True,30,0,0,0
2026-04-14 16:08:05.854,1,1.00,False,True,30,0,0,0
2026-04-14 16:08:05.968,2,0.80,False,True,30,0,0,0
2026-04-14 16:08:06.053,2,0.60,False,True,30,0,0,0
2026-04-14 16:08:06.134,2,0.40,False,True,30,0,0,0
2026-04-14 16:08:06.212,2,0.20,False,True,30,0,0,0
2026-04-14 16:08:06.290,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:06.386,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:06.472,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:06.551,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:06.663,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:06.757,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:06.849,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:06.941,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:07.073,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:07.169,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:07.264,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:07.365,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:07.466,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:07.630,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:07.718,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:07.851,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:07.961,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:08.049,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:08.143,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:08.241,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:08.344,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:08.444,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:08.552,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:08.680,3,0.00,False,True,30,0,0,0
2026-04-14 16:08:08.792,2,0.00,False,True,30,0,0,0
2026-04-14 16:08:08.879,1,0.20,False,True,30,0,0,0
2026-04-14 16:08:08.973,1,0.40,False,True,30,0,0,0
2026-04-14 16:08:09.054,2,0.20,False,True,30,0,0,0
2026-04-14 16:08:09.187,1,0.40,False,True,30,0,0,0
2026-04-14 16:08:09.295,1,0.60,False,True,30,0,0,0
2026-04-14 16:08:09.377,1,0.80,False,True,30,0,0,0
2026-04-14 16:08:11.637,0,1.00,False,True,30,0,0,0
