timestamp,eyes_detected,drowsiness_score,drowsy_event,event_count
2026-04-15 10:48:05.200,0,1.00,True,1
2026-04-15 10:48:07.363,0,1.00,True,1
2026-04-15 10:48:07.413,0,1.00,True,1
2026-04-15 10:48:07.444,0,1.00,True,1
2026-04-15 10:48:07.491,0,1.00,True,1
2026-04-15 10:48:07.525,0,1.00,True,1
2026-04-15 10:48:07.552,0,1.00,True,1
2026-04-15 10:48:07.579,0,1.00,True,1
2026-04-15 10:48:07.638,0,1.00,True,1
2026-04-15 10:48:07.671,0,1.00,True,1
2026-04-15 10:48:07.705,0,1.00,True,1
2026-04-15 10:48:07.740,0,1.00,True,1
2026-04-15 10:48:07.769,0,1.00,True,1
2026-04-15 10:48:07.810,0,1.00,True,1
2026-04-15 10:48:07.846,0,1.00,True,1
2026-04-15 10:48:07.880,0,1.00,True,1
2026-04-15 10:48:07.916,0,1.00,True,1
2026-04-15 10:48:07.952,0,1.00,True,1
2026-04-15 10:48:07.983,0,1.00,True,1
2026-04-15 10:48:08.011,0,1.00,True,1
2026-04-15 10:48:08.039,0,1.00,True,1
2026-04-15 10:48:08.076,0,1.00,True,1
2026-04-15 10:48:08.109,0,1.00,True,1
2026-04-15 10:48:08.142,0,1.00,True,1
2026-04-15 10:48:08.173,0,1.00,True,1
2026-04-15 10:48:08.208,0,1.00,True,1
2026-04-15 10:48:10.371,0,1.00,True,1
2026-04-15 10:48:10.418,0,1.00,True,1
2026-04-15 10:48:10.445,0,1.00,True,1
2026-04-15 10:48:10.478,0,1.00,True,1
2026-04-15 10:48:10.505,0,1.00,True,1
2026-04-15 10:48:10.546,0,1.00,True,1
2026-04-15 10:48:10.575,0,1.00,True,1
2026-04-15 10:48:10.622,0,1.00,True,1
2026-04-15 10:48:10.654,0,1.00,True,1
2026-04-15 10:48:10.689,0,1.00,True,1
2026-04-15 10:48:10.725,0,1.00,True,1
2026-04-15 10:48:10.775,0,1.00,True,1
2026-04-15 10:48:10.835,0,1.00,True,1
2026-04-15 10:48:10.871,0,1.00,True,1
2026-04-15 10:48:10.904,0,1.00,True,1
2026-04-15 10:48:10.936,0,1.00,True,1
2026-04-15 10:48:10.970,0,1.00,True,1
2026-04-15 10:48:11.003,0,1.00,True,1
2026-04-15 10:48:11.027,0,1.00,True,1
2026-04-15 10:48:11.084,0,1.00,True,1
2026-04-15 10:48:11.139,0,1.00,True,1
2026-04-15 10:48:11.170,0,1.00,True,1
2026-04-15 10:48:11.213,0,1.00,True,1
2026-04-15 10:48:11.243,0,1.00,True,1
2026-04-15 10:48:13.411,0,1.00,True,1
2026-04-15 10:48:13.460,0,1.00,True,1
2026-04-15 10:48:13.487,0,1.00,True,1
2026-04-15 10:48:13.513,0,1.00,True,1
2026-04-15 10:48:13.548,0,1.00,True,1
2026-04-15 10:48:13.581,0,1.00,True,1
2026-04-15 10:48:13.629,0,1.00,True,1
2026-04-15 10:48:13.656,0,1.00,True,1
2026-04-15 10:48:13.701,0,1.00,True,1
2026-04-15 10:48:13.732,0,1.00,True,1
2026-04-15 10:48:13.760,0,1.00,True,1
2026-04-15 10:48:13.796,0,1.00,True,1
2026-04-15 10:48:13.819,0,1.00,True,1
2026-04-15 10:48:13.859,0,1.00,True,1
2026-04-15 10:48:13.901,0,1.00,True,1
2026-04-15 10:48:13.934,0,1.00,True,1
2026-04-15 10:48:13.964,0,1.00,True,1
2026-04-15 10:48:14.004,0,1.00,True,1
2026-04-15 10:48:14.034,0,1.00,True,1
2026-04-15 10:48:14.060,0,1.00,True,1
2026-04-15 10:48:14.098,0,1.00,True,1
2026-04-15 10:48:14.128,0,1.00,True,1
2026-04-15 10:48:14.162,0,1.00,True,1
2026-04-15 10:48:14.194,0,1.00,True,1
2026-04-15 10:48:14.230,0,1.00,True,1
