timestamp,eyes_detected,drowsiness_score,drowsy_event,event_count
2026-04-14 15:51:36.175,2,0.00,False,2
2026-04-14 15:51:36.304,2,0.00,False,2
2026-04-14 15:51:36.444,2,0.00,False,2
2026-04-14 15:51:36.611,2,0.00,False,2
2026-04-14 15:51:36.778,2,0.00,False,2
2026-04-14 15:51:36.942,2,0.00,False,2
2026-04-14 15:51:37.082,2,0.00,False,2
2026-04-14 15:51:37.242,2,0.00,False,2
2026-04-14 15:51:37.404,3,0.00,False,2
2026-04-14 15:51:37.548,2,0.00,False,2
2026-04-14 15:51:37.693,3,0.00,False,2
2026-04-14 15:51:37.879,4,0.00,False,2
2026-04-14 15:51:38.057,0,0.33,False,2
2026-04-14 15:51:38.213,2,0.00,False,2
2026-04-14 15:51:38.387,2,0.00,False,2
2026-04-14 15:51:38.567,3,0.00,False,2
2026-04-14 15:51:38.732,0,0.33,False,2
2026-04-14 15:51:38.909,3,0.00,False,2
2026-04-14 15:51:39.038,2,0.00,False,2
2026-04-14 15:51:39.167,2,0.00,False,2
2026-04-14 15:51:39.295,3,0.00,False,2
2026-04-14 15:51:39.433,3,0.00,False,2
2026-04-14 15:51:39.587,3,0.00,False,2
2026-04-14 15:51:39.914,2,0.00,False,2
2026-04-14 15:51:40.389,3,0.00,False,2
2026-04-14 15:51:40.621,3,0.00,False,2
2026-04-14 15:51:40.746,3,0.00,False,2
2026-04-14 15:51:40.943,2,0.00,False,2
2026-04-14 15:51:41.102,3,0.00,False,2
2026-04-14 15:51:41.284,3,0.00,False,2
2026-04-14 15:51:41.404,3,0.00,False,2
2026-04-14 15:51:41.547,3,0.00,False,2
2026-04-14 15:51:41.652,3,0.00,False,2
2026-04-14 15:51:41.773,3,0.00,False,2
2026-04-14 15:51:41.933,2,0.00,False,2
